tf._check_supported_dtypes,tests
tf.constant_value,tests
tf.__main__.CallTreesTest,tests
tf._add_dispatch,tests
tf._get_unique_variable_scope,tests
tf.constant_value_as_shape,tests
tf._py_abs,tests
tf.__main__.Conv3DTest,tests
tf.set_device_policy,tests
tf.matrix_triangular_solve_eager_fallback,tests
tf._make_inputs_match,tests
tf.iterator_get_next,tests
tf._iter_slices,tests
tf._as_type_list,tests
tf.__main__.CosineDecayRestartsTest,tests
tf.eager_mode,tests
tf.assert_rank_in,tests
tf._validate_value_destination_pairs,tests
tf._assert_float_dtype,tests
tf.__main__.LayerWithSharedNestedLossLayer,tests
tf.float_output,tests
tf.serialize_keras_object,tests
tf.make_vjp,tests
tf.__main__.IdentityLayer,tests
tf._generate_zero_filled_state_for_cell,tests
tf.ignore_errors_dataset,tests
tf.run_standard_tensorflow_server,tests
tf.tensorflow.python.keras.initializers.initializers_v2.LecunNormal,tests
tf.keras_tensor_from_tensor,tests
tf.thread_pool_dataset,tests
tf.fill_eager_fallback,tests
tf.__main__.TestEinsumLayerAPI,tests
tf.tensorflow.python.keras.layers.normalization_v2.BatchNormalization,tests
tf.is_saving_non_distributed,tests
tf.reduce_sum,tests
tf.__main__.NestedControlFlowTest,tests
tf.get_session,tests
tf.warning,tests
tf.compute_batch_size,tests
tf._pyval_find_struct_keys_and_depth,tests
tf.tensorflow.python.keras.initializers.initializers_v2.RandomUniform,tests
tf.func_dump,tests
tf.group_by_size,tests
tf.broadcast_gradient_args,tests
tf._without_context,tests
tf.__main__.InterleaveDatasetSerializationTest,tests
tf.run_eagerly_scope,tests
tf.arg_max,tests
tf.collective_manager_ids_from_op,tests
tf._gather,tests
tf.elu_grad,tests
tf.tensor_strided_slice_update_eager_fallback,tests
tf.tensorflow.python.keras.optimizer_v2.learning_rate_schedule.LinearCosineDecay,tests
tf.verify_tensor_all_finite,tests
tf.make_shape,tests
tf.tf_record_random_reader,tests
tf.softmax_cross_entropy_with_logits,tests
tf.get_server_def,tests
tf._get_file_names,tests
tf.stateless_random_uniform_full_int_eager_fallback,tests
tf.data_service_dataset,tests
tf.display_shape,tests
tf._padding_value_to_tensor,tests
tf.__main__.AttentionSubclassTest,tests
tf.combine,tests
tf.policy_scope,tests
tf.tensorflow.python.ops.init_ops_v2.GlorotUniform,tests
tf.resource_gather,tests
tf.conv_kernel_mask,tests
tf.alias_inplace_add,tests
tf.invoke_op_callbacks,tests
tf._any,tests
tf.tensorflow.python.keras.layers.dense_attention.AdditiveAttention,tests
tf.TF_NewSessionOptions,tests
tf._MakeBool,tests
tf.get_log_device_placement,tests
tf.rank,tests
tf.mul_eager_fallback,tests
tf.resolve_entity,tests
tf.assert_same_structure,tests
tf.resource_scatter_sub_eager_fallback,tests
tf.track_nodes_created_by_last_call,tests
tf.leaky_relu,tests
tf._min_eager_fallback,tests
tf.scatter_max,tests
tf.wrap_dataset_variant,tests
tf.batchnorm_example,tests
tf._mul_dispatch,tests
tf._should_unpack_args,tests
tf.validate_destinations,tests
tf.generate_combinations_with_testcase_name,tests
tf.sparse_cross_v2,tests
tf.resource_scatter_add_eager_fallback,tests
tf.copy_handle_data,tests
tf.set_soft_device_placement,tests
tf._skip_common_stack_elements,tests
tf.create_slot_with_initializer,tests
tf.tensorflow.python.keras.initializers.initializers_v2.HeNormal,tests
tf.reduce_join_eager_fallback,tests
tf.set_floatx,tests
tf.__main__.RandomFlipTest,tests
tf._sum,tests
tf.clip_by_norm,tests
tf.cache_dataset_v2,tests
tf.stop_recording,tests
tf.make_bool,tests
tf.set_global_seed,tests
tf.skip_if_grpc_server_cant_be_started,tests
tf.__main__.SimpleMultiEnginesTest,tests
tf.__main__.PolynomialDecayTest,tests
tf._py_int,tests
tf.executing_eagerly_outside_functions,tests
tf.summary_writer,tests
tf.sparse_softmax_cross_entropy_with_logits_eager_fallback,tests
tf._devices_match,tests
tf.reduce_all,tests
tf.local_devices_from_num_gpus,tests
tf.isconstructor,tests
tf.dense_bincount,tests
tf.batch_set_value,tests
tf.py_func,tests
tf.tensor_summary_v2_eager_fallback,tests
tf._compute_device_assignment_summary_from_op,tests
tf.call_replica_local_fn,tests
tf._Attr,tests
tf.get_vocabulary_from_file,tests
tf.in_save_context,tests
tf.get_input_shape_and_dtype,tests
tf.sparse_split,tests
tf.make_decorator,tests
tf.deep_copy_eager_fallback,tests
tf.assert_equal_v2,tests
tf.adjust_contrast,tests
tf.from_tensor_list,tests
tf.collect_graphs,tests
tf.flush,tests
tf._eval_indexed_slices,tests
tf._is_trivial,tests
tf.set_training_arg,tests
tf.get_registered_name,tests
tf._add_should_use_warning,tests
tf.should_save_traces,tests
tf.string_lower_eager_fallback,tests
tf.as_bytes,tests
tf.add_exit_callback_to_default_func_graph,tests
tf.convert_to_tensor_or_sparse_tensor,tests
tf.in_top_kv2,tests
tf.get_filtered_grad_fn,tests
tf.empty_tensor_list,tests
tf.internal_convert_n_to_tensor,tests
tf.partial_shape_to_tensor,tests
tf.all_gather,tests
tf.__main__.ActivationV2IntegrationTest,tests
tf._get_handle_feeder,tests
tf.__main__.ConcatenationTest,tests
tf.resource_scatter_max,tests
tf.tf_record_iterator,tests
tf._AssertCompatible,tests
tf._select_worker_slice,tests
tf.__main__.Conv2DNCHWTest,tests
tf.is_chief,tests
tf.fill,tests
tf.optional_none,tests
tf.functional_decorator,tests
tf._get_available_gpus,tests
tf.draw_bounding_boxes_v2,tests
tf.collect,tests
tf._tensor_array_to_flow,tests
tf.is_split_variable,tests
tf.unwrap_dataset_variant,tests
tf.segment_sum_eager_fallback,tests
tf.__main__.BatchMatMulWeightBroadcastTest,tests
tf.string_strip_eager_fallback,tests
tf._abs,tests
tf.__main__.RandomTranslationTest,tests
tf.__main__.GroupByWindowSerializationTest,tests
tf.verify_captures,tests
tf.normalize_data_format,tests
tf.get_default_communication_protocol,tests
tf.graph_mode_test_configuration,tests
tf.list_all_layers_and_sublayers,tests
tf._raised_cosine_window,tests
tf.tensorflow.python.keras.losses.MeanSquaredLogarithmicError,tests
tf.placeholder_with_default,tests
tf.clone_model,tests
tf.from_saved_model,tests
tf.find_function_to_export,tests
tf._build_element_shape,tests
tf._preprocess_padding,tests
tf._MatMulGradAgainstSecondOnly,tests
tf._dimension_sizes,tests
tf._ParseTensorName,tests
tf._py_assert_stmt,tests
tf._restore_layer_losses,tests
tf._policy_equivalent_to_dtype,tests
tf.bucketize_eager_fallback,tests
tf.next_,tests
tf.maybe_init_scope,tests
tf.__main__.TestTrainingWithDataTensors,tests
tf.get_classes,tests
tf.run_with_all_saved_model_formats,tests
tf._strip_prefix,tests
tf.__main__.BatchDatasetSerializationTest,tests
tf.gather_trainable_weights,tests
tf.kernel_label,tests
tf.__main__.UniqueDatasetSerializationTest,tests
tf.decode_csv_eager_fallback,tests
tf.boosted_trees_make_stats_summary_eager_fallback,tests
tf.__main__.TestAddLossCorrectness,tests
tf.verify_dataset_shuffled,tests
tf._control_ctx,tests
tf.__main__.DataHandlerTest,tests
tf._is_subscribed_identity,tests
tf.delete_recursively,tests
tf.concatenate_dataset,tests
tf._init,tests
tf.tensorflow.python.keras.layers.preprocessing.category_crossing.CategoryCrossing,tests
tf._tensors_in_key_list,tests
tf.model_metadata,tests
tf.stats_aggregator_handle_v2,tests
tf.list_logical_devices,tests
tf._get_device_or_colocation,tests
tf.__main__.OpLayerTest,tests
tf.pad,tests
tf.add_operators,tests
tf.string_length,tests
tf.tensorflow.python.keras.engine.sequential.Sequential,tests
tf.where_v2,tests
tf.tensorflow.python.keras.initializers.initializers_v2.RandomNormal,tests
tf.sparse_cross,tests
tf.pool,tests
tf._is_symbolic_tensor,tests
tf.validate_kwargs,tests
tf.__main__.DataAdapterTestBase,tests
tf._infer_hints_allowing_override,tests
tf.default_session,tests
tf.assert_not_ref_type,tests
tf.shared_name,tests
tf.assert_is_batch_matrix,tests
tf.__main__.StaticBatchSizeTest,tests
tf.parse_example_dataset_v2,tests
tf.batch_function,tests
tf.tensorflow.python.keras.layers.merge.Subtract,tests
tf._annotate_ndarray_lines,tests
tf.epsilon,tests
tf.control_dependencies,tests
tf._GetColocationNames,tests
tf.resource_scatter_add,tests
tf.is_composite_or_composite_value,tests
tf.take_dataset,tests
tf.__main__.AutographControlFlowTest,tests
tf.slice,tests
tf.get_variable,tests
tf.group_by_window,tests
tf.convert_to_tensor,tests
tf.dimension_value,tests
tf.has_worker_context,tests
tf.compress,tests
tf.push_tape,tests
tf.random_standard_normal,tests
tf.__main__.ParameterServerStrategyTest,tests
tf._set_context_locked,tests
tf.__main__.TestGeneratorMethods,tests
tf.int_input_int_output,tests
tf.validate_callbacks,tests
tf.sparse_categorical_accuracy,tests
tf.__main__.WhileStatementTest,tests
tf.subtract,tests
tf.get_distributed_datasets_from_function,tests
tf.IsTrainable,tests
tf._test_functional_model_type,tests
tf.tensorflow.python.keras.layers.embeddings.Embedding,tests
tf.contextmanager,tests
tf._runtime,tests
tf.cosine_decay,tests
tf.concat_v2_eager_fallback,tests
tf.__main__.AnnotateMaxBatchSizesTest,tests
tf.in_top_k,tests
tf.create_in_process_cluster,tests
tf.global_norm,tests
tf._py_list_append,tests
tf.softmax,tests
tf.bitcast_eager_fallback,tests
tf._py_range,tests
tf.tensor_list_pop_back,tests
tf.initialize_table_from_text_file_v2,tests
tf._MaybeDevice,tests
tf.get_small_mlp,tests
tf.tensorflow.python.keras.layers.core.Masking,tests
tf.zip_,tests
tf.resize_nearest_neighbor,tests
tf._test_subclass_model_type,tests
tf.not_equal,tests
tf._ensure_unique_tensor_objects,tests
tf.log_softmax,tests
tf.extract_glimpse_v2,tests
tf.assert_integer,tests
tf._dedup_strings,tests
tf.variable_accessed,tests
tf.broadcast_sample_weight_modes,tests
tf.__main__.IdentityTest,tests
tf._normalize_feature_columns,tests
tf._prepare,tests
tf.einsum,tests
tf._add_deprecated_function_notice_to_docstring,tests
tf.create_pseudo_input_names,tests
tf._BatchNormGrad,tests
tf._get_strides_and_dilation_rate,tests
tf.broadcast_static_shape,tests
tf.convert_padding,tests
tf.sparse_to_dense_eager_fallback,tests
tf.__main__.IndexLookupLayerTest,tests
tf.canonical_name,tests
tf.__main__.TestExceptionsAndWarnings,tests
tf.resource_scatter_min,tests
tf._generate_zero_filled_state,tests
tf._get_variables,tests
tf.tensorflow.python.keras.losses.SquaredHinge,tests
tf.__main__.TestMetricsWithDatasets,tests
tf.tensorflow.python.keras.optimizer_v2.learning_rate_schedule.CosineDecay,tests
tf.log_if,tests
tf._call_unconverted,tests
tf.read_variable_op,tests
tf.range,tests
tf.group_by_reducer,tests
tf._parse_lambda,tests
tf.zeros,tests
tf._as_indexed_slices_list,tests
tf.implicit_grad,tests
tf.matrix_diag_v3,tests
tf.__main__.AutoLambdaTest,tests
tf._maybe_copy_to_context_device,tests
tf.matmul,tests
tf._convert_inputs_to_signature,tests
tf.graph_def_version,tests
tf.__main__.LossWeightingTest,tests
tf._assert_strategy,tests
tf.tensorflow.python.keras.layers.merge.Minimum,tests
tf._normalize_docstring,tests
tf._log_device_compatibility_check,tests
tf.__main__.ExampleTest,tests
tf.write_summary_eager_fallback,tests
tf._nvals_uniform_row_length,tests
tf.sparse_fill_empty_rows,tests
tf.transform,tests
tf.TF_Reset,tests
tf.is_resource_variable,tests
tf.reshape_eager_fallback,tests
tf.scatter_update,tests
tf.all_,tests
tf.tensorflow.python.keras.losses.CategoricalHinge,tests
tf.__main__.DefaultShapeInferenceBehaviorTest,tests
tf.numpy_printoptions_from_screen_info,tests
tf.enable_control_flow_v2,tests
tf.aggregate_indexed_slices_gradients,tests
tf.to_code,tests
tf.reduce_euclidean_norm,tests
tf.__main__.InverseDecayTest,tests
tf.get_device_details,tests
tf._to_tensor,tests
tf._state_to_olabel,tests
tf.run_distribute_coordinator,tests
tf.batch_gather_nd,tests
tf.__main__.LossesSerialization,tests
tf._ensure_same_dataset_graph,tests
tf.enable_eager_execution,tests
tf.getnamespace,tests
tf.__main__.BiasaddMatMulTest,tests
tf._print_eager_fallback,tests
tf.snapshot,tests
tf.dataset_cardinality,tests
tf.__main__.DepthwiseConv2DTest,tests
tf.matching_files_dataset,tests
tf.global_seed,tests
tf.replicate,tests
tf.convolution,tests
tf.get_positive_axis,tests
tf.resource_scatter_update_eager_fallback,tests
tf.__main__.DeferredModeTest,tests
tf.flush_summary_writer,tests
tf.create_summary_file_writer,tests
tf.is_finite,tests
tf.ones,tests
tf.sparse_tensor_to_dense,tests
tf.getmethodclass,tests
tf.sparse_reshape,tests
tf._assert_same_base_type,tests
tf._check_if_mixed_precision_graph_rewrite_is_enabled,tests
tf.GetFromNumpyDTypeDict,tests
tf.__main__.HashingDistributionTest,tests
tf.create_cluster_spec,tests
tf._convert_to_sparse_tensors,tests
tf.__main__.ShardDatasetSerializationTest,tests
tf.tensorflow.python.keras.optimizer_v2.learning_rate_schedule.InverseTimeDecay,tests
tf.tensorflow.python.keras.layers.normalization.BatchNormalization,tests
tf.obtain_input_shape,tests
tf.__main__.DirectivesTest,tests
tf.parallel_interleave,tests
tf.internal_convert_to_tensor_or_indexed_slices,tests
tf.get_v2_optimizer,tests
tf.trace_off,tests
tf.minimize_loss_example,tests
tf.__main__.CollectiveAllReduceTest,tests
tf.numeric_summary,tests
tf.fingerprint_eager_fallback,tests
tf.size,tests
tf.__main__.ImageClassificationIntegrationTest,tests
tf.choose_fastest_dataset,tests
tf.tensorflow.python.keras.testing_utils._SubclassModel,tests
tf.parse_example_v2_eager_fallback,tests
tf.as_dtype,tests
tf._validate_dct_arguments,tests
tf.__main__.RebatchDatasetSerializationTest,tests
tf.tensorflow.python.keras.constraints.MinMaxNorm,tests
tf.tensor_map_size,tests
tf.validate_input_types,tests
tf.conv_output_length,tests
tf.map_structure_with_atomic,tests
tf._has_known_value,tests
tf.enter,tests
tf.matrix_exponential,tests
tf.get_current_worker_context,tests
tf.canonicalize,tests
tf.map_and_batch,tests
tf.container,tests
tf.latency_stats,tests
tf.broadcast_gradient_args_eager_fallback,tests
tf.run_functions_eagerly,tests
tf.iterator_v2,tests
tf.get_registered_object,tests
tf.__main__.PaddedBatchDatasetSerializationTest,tests
tf.softsign_eager_fallback,tests
tf.__main__.LossesContainerTest,tests
tf.execute_with_callbacks,tests
tf.__main__.StringLookupLayerTest,tests
tf.extract_stack,tests
tf.strip_graph_default_valued_attrs,tests
tf._validate_arguments,tests
tf.convert_n_to_tensor,tests
tf.tensor_float_32_execution_enabled,tests
tf.divide_by_n_tensors_or_indexed_slices,tests
tf.compare_and_bitpack_eager_fallback,tests
tf.keras_tensors_enabled,tests
tf.__main__.ImplicitBatchTest,tests
tf.verify,tests
tf.is_dense_tensor,tests
tf.get_devices_from,tests
tf._py_all,tests
tf._handle_graph,tests
tf.info,tests
tf.tables_initializer,tests
tf.get_matching_files,tests
tf.get_qualified_name,tests
tf.__main__.TransposeTest,tests
tf.__main__.PrefetchDatasetSerializationTest,tests
tf.get_default_graph_uid_map,tests
tf.create_mirrored_variable,tests
tf.less,tests
tf.__main__.IncompatibleTransposeTest,tests
tf.collapse_repeated,tests
tf.__main__.IndexLookupStringCombinerTest,tests
tf.add,tests
tf._is_padded_shape_compatible_with,tests
tf.unique_with_counts_v2_eager_fallback,tests
tf.softmax_cross_entropy_with_logits_eager_fallback,tests
tf.__main__.BatchNormalizationV2Test,tests
tf._push_critical_section_stack,tests
tf.__main__.LSTMGraphRewriteTest,tests
tf._elems_flat_to_batchable,tests
tf._Restructure,tests
tf._print,tests
tf._get_graph_from_inputs,tests
tf.unpack,tests
tf.clean_tag,tests
tf.stateless_truncated_normal_eager_fallback,tests
tf.__main__.IndexLookupSaveableTest,tests
tf.minimum,tests
tf.reduce_join_v2,tests
tf.__main__.PrintTrainingInfoTest,tests
tf._assert_monotonic_increasing,tests
tf.tensor_list_from_tensor_eager_fallback,tests
tf.recompute_grad,tests
tf.converted_call,tests
tf.shuffle_and_repeat,tests
tf.assign,tests
tf._slice_helper,tests
tf.eval,tests
tf.map_flat_values,tests
tf.tf_operations,tests
tf.inside_function,tests
tf.ragged_cross,tests
tf._maybe_set_handle_data,tests
tf._sorted,tests
tf.any,tests
tf._assert_nodes_are_present,tests
tf.set_image_data_format,tests
tf.reduce_logsumexp,tests
tf.tfmodule_models_with_strategies,tests
tf._parse_interval,tests
tf.sparse_to_indicator,tests
tf.tensorflow.python.ops.linalg.linear_operator_algebra.RegisterMatmul,tests
tf.old,tests
tf._in_place_subclassed_model_reset,tests
tf._IsRepeatedContainer,tests
tf.__main__.CuDNNV1OnlyTest,tests
tf.inplace_sub_eager_fallback,tests
tf._use_new_code,tests
tf.set_int_list_attr,tests
tf.index_subdirectory,tests
tf.placeholder,tests
tf.disable_mlir_bridge,tests
tf.__main__.ConvertToListTest,tests
tf.matches,tests
tf.get_save_options,tests
tf.__main__.TestImageNetUtils,tests
tf.sparse_minimum,tests
tf.check_valid,tests
tf.getfullargspec,tests
tf.new_list,tests
tf.get_soft_device_placement,tests
tf.assert_stmt,tests
tf.fold_in,tests
tf.arg_max_eager_fallback,tests
tf.__main__.RandomHeightTest,tests
tf._RemoveDefaultAttrs,tests
tf.__main__.RandomZoomTest,tests
tf._get_dtype,tests
tf.zeros_like_impl,tests
tf.batch_get_value,tests
tf.resource_scatter_sub,tests
tf.close_summary_writer,tests
tf._internal_py_func,tests
tf._resize_images_common,tests
tf.argmin,tests
tf.assert_none_equal,tests
tf.polynomial_decay,tests
tf.run_with_all_weight_formats,tests
tf.__main__.FilterDatasetSerializationTest,tests
tf.slice_arrays,tests
tf._is_framework_filename,tests
tf.__main__.CategoryEncodingCombinerTest,tests
tf.ProtoEq,tests
tf.is_directory,tests
tf.to_list,tests
tf.tensorflow.python.platform.benchmark._BenchmarkRegistrar,tests
tf.is_sync_on_read,tests
tf.internal_convert_to_tensor_or_composite,tests
tf.greater_equal,tests
tf.stop,tests
tf.max_pool_eager_fallback,tests
tf.share_weights,tests
tf.scatter_mul,tests
tf.__main__.LRUCacheTest,tests
tf.__main__.IdentityNetwork,tests
tf.serialize_keras_class_and_config,tests
tf.sharded_filename,tests
tf.eager_py_func,tests
tf._constant_if_small,tests
tf.__main__.ImageDatasetFromDirectoryTest,tests
tf.sequence_mask,tests
tf.as_dense_shapes,tests
tf.shape_eager_fallback,tests
tf.pow,tests
tf._pow,tests
tf._py_lazy_and,tests
tf.sparse_tensor_dense_matmul,tests
tf.class_and_config_for_serialized_keras_object,tests
tf.tensorflow.python.framework.test_combinations.NamedObject,tests
tf._set_v2_dtype_behavior,tests
tf._create_context,tests
tf.take_while,tests
tf.locals_in_original_context,tests
tf.dot,tests
tf.mean_absolute_percentage_error,tests
tf.tensor_slice_dataset,tests
tf.broadcast_args,tests
tf._NodeDef,tests
tf._infer_column_defaults,tests
tf.dropout_v2,tests
tf.threadsafe_generator,tests
tf.__main__.TestUtils,tests
tf.enable_resource_variables,tests
tf._get_defining_frame,tests
tf._fall_back_unconverted,tests
tf.__main__.ZeroPaddingTest,tests
tf.tridiagonal_solve,tests
tf.get_flat_tensor_types,tests
tf._make_state_from_seed,tests
tf.wrapping_decorator,tests
tf.in_defun,tests
tf._run_single_worker,tests
tf.is_same_structure,tests
tf.format_tensor,tests
tf.enable_run_metadata,tests
tf.tensorflow.python.ops.nn_ops._WithSpaceToBatch,tests
tf.stateless_random_uniform_v2,tests
tf.constant_v1,tests
tf.is_tensor,tests
tf.has_default_graph,tests
tf.manual_variable_initialization,tests
tf.index_table_from_file,tests
tf.deserialize,tests
tf.select_replica_mirrored,tests
tf.substr_eager_fallback,tests
tf.flatten,tests
tf.learning_phase_scope,tests
tf.assert_near,tests
tf._get_row_partition_type_tensor_pairs,tests
tf._decode_helper,tests
tf.tensorflow.python.keras.layers.rnn_cell_wrapper_v2.ResidualWrapper,tests
tf._preprocess_conv2d_input,tests
tf._convert_to_sparse_tensor,tests
tf.categorical_hinge,tests
tf.all_strategy_and_input_config_combinations,tests
tf.zeros_like,tests
tf._matrix_exp_pade3,tests
tf._py_float,tests
tf._validate_list_constructor,tests
tf.make_iterator,tests
tf._broadcast_shape_helper,tests
tf._GetNextLogCountPerToken,tests
tf._serialize_function_to_config,tests
tf.top_kv2_eager_fallback,tests
tf.leaky_relu_grad,tests
tf.enabled,tests
tf._compute_colocation_summary_from_op,tests
tf.tensorflow.python.keras.metrics.FalsePositives,tests
tf.max_intra_op_parallelism_dataset,tests
tf.use_gpu,tests
tf.__main__.ExplicitBatchTest,tests
tf.scatter_add,tests
tf.sign,tests
tf.summary_writer_function,tests
tf.get_ui,tests
tf.tensorflow.python.eager.def_function.Function,tests
tf._parse_flags_tolerate_undef,tests
tf._pack_sequence_as,tests
tf.adjust_contrastv2,tests
tf.__main__.SnapshotDatasetSerializationTest,tests
tf.__main__.CentralStorageStrategyTest,tests
tf.record_operation,tests
tf.output_all_intermediates,tests
tf.ragged_tensor_to_variant,tests
tf.stat_v2,tests
tf.get_multi_io_model,tests
tf._create_distributed_tensor_spec,tests
tf._check_index,tests
tf.boosted_trees_calculate_best_feature_split_v2_eager_fallback,tests
tf.cholesky,tests
tf.assign_sub_variable_op,tests
tf.string_upper_eager_fallback,tests
tf.__main__.IndexLookupInverseVocabularyTest,tests
tf.do_not_convert,tests
tf.get_training_or_validation_split,tests
tf.to_bool_eager_fallback,tests
tf.all_strategy_combinations_minus_default,tests
tf._create_per_replica,tests
tf.write_raw_proto_summary,tests
tf.__main__.MultiHeadAttentionTest,tests
tf.quantize_and_dequantize_v4,tests
tf._LeftShift,tests
tf.dilation2d,tests
tf.__main__.BinaryTensorWeightBroadcastTest,tests
tf.is_eager_dataset_or_iterator,tests
tf.tensorflow.python.ops.custom_gradient.Bind,tests
tf.model_input_signature,tests
tf.format_master_url,tests
tf.meshgrid,tests
tf._range,tests
tf._disallow_remote_value_as_input,tests
tf.__main__.ForLoopTest,tests
tf.clear_previously_created_nodes,tests
tf._cast_nested_seqs_to_dtype,tests
tf._encode_tuple,tests
tf.ndim,tests
tf._infer_fft_length_for_rfft,tests
tf._is_filepath,tests
tf.ragged_tensor_from_variant,tests
tf.__main__.RandomRotationTest,tests
tf.assert_like_rnncell,tests
tf.tf_record_dataset,tests
tf.get_matching_files_v2,tests
tf.__main__.TestSavedModelFormatAllModes,tests
tf._check_params,tests
tf._run_in_graph_client,tests
tf._inference_name,tests
tf.split_by_sparsity,tests
tf.foo2,tests
tf.assert_compatible_matrix_dimensions,tests
tf._analyze_split_string,tests
tf.serialize_iterator,tests
tf.__main__.Conv1DTest,tests
tf.stateless_random_binomial,tests
tf._getargspec,tests
tf.convert_shapes,tests
tf.depth_to_space,tests
tf.layer_uses_training_bool,tests
tf._is_ndarray,tests
tf.__main__.ConditionalExpressionsTest,tests
tf.sparse_concat_v2,tests
tf.remove_function,tests
tf.logical_xor,tests
tf.__main__.GeneratorDataAdapterTest,tests
tf.__main__.DistributionStrategyStatefulLstmModelCorrectnessTest,tests
tf.should_invoke_op_callbacks,tests
tf.broadcast_shape,tests
tf.normalize_tuple,tests
tf.scalar_summary_eager_fallback,tests
tf._op_to_colocate_with,tests
tf.conv2d_backprop_filter,tests
tf._tf_tensor_list_stack,tests
tf.list_stack,tests
tf.set_server_def,tests
tf._slot_variable_naming_for_optimizer,tests
tf.__main__.InputLayerTest,tests
tf.__main__.TextVectorizationModelBuildingTest,tests
tf.all_strategy_and_input_config_combinations_eager,tests
tf._BaseFusedBatchNormGrad,tests
tf._is_valid_float,tests
tf.maybe_create_event_file,tests
tf.add_n_eager_fallback,tests
tf.stateless_random_uniform_int_v2,tests
tf.substr,tests
tf.__main__.IfStmtTest,tests
tf.l2_loss,tests
tf._normalize_value_destination_pairs,tests
tf.rewrap,tests
tf.update_server_def,tests
tf.tf_record_dataset_eager_fallback,tests
tf.tile_eager_fallback,tests
tf.sparse_segment_sum_with_num_segments_eager_fallback,tests
tf.size_internal,tests
tf.multi_worker_mirrored_eager,tests
tf.__main__.DiscretizationDistributionTest,tests
tf.fractional_max_pool_v2,tests
tf._GatherReturnElements,tests
tf.__main__.CheckpointingTests,tests
tf.argsort,tests
tf.parse_readable_size_str,tests
tf.variable,tests
tf.deep_copy,tests
tf.l1_l2,tests
tf.check_fill_mode_and_interpolation,tests
tf.greater,tests
tf._var_key,tests
tf.register_type_spec_from_value_converter,tests
tf.to_graph,tests
tf._should_not_autopack,tests
tf.register_keras_serializable,tests
tf._maybe_pad_for_rfft,tests
tf.__main__.FromTensorsSerializationTest,tests
tf.use_keras_tensors_scope,tests
tf.__main__.GroupedConvTest,tests
tf.string_length_eager_fallback,tests
tf._infer_frame_shape,tests
tf.sparse_softmax_cross_entropy_with_logits,tests
tf.squeeze,tests
tf.identity_n_eager_fallback,tests
tf.load_img,tests
tf.stateless_random_uniform_eager_fallback,tests
tf.create_file_writer,tests
tf.are_compatible,tests
tf.alias_inplace_sub,tests
tf._tf_tensor_list_pop,tests
tf.unique,tests
tf.get_layer_policy,tests
tf.NormalizeNumberFields,tests
tf.__main__.VGGBlockTest,tests
tf.tfmodule_models_with_strategy_pairs,tests
tf._eager_fill,tests
tf.experimental_assert_next_dataset,tests
tf.watch_variable,tests
tf.validate_saveable_view,tests
tf.unparse,tests
tf.set_logical_device_configuration,tests
tf.sparse_to_dense,tests
tf.dynamic_partition_eager_fallback,tests
tf.tensor_list,tests
tf.distribute,tests
tf.sparse_concat,tests
tf.allowlist,tests
tf.trace_on,tests
tf.var,tests
tf.create_new_tf_function,tests
tf._is_multiple_state,tests
tf.std,tests
tf.count_nonzero,tests
tf._current_graph,tests
tf._as_indexed_slices,tests
tf.has_arg,tests
tf.kaiser_window,tests
tf._ShapesFullySpecifiedAndEqual,tests
tf._concat_ragged_splits,tests
tf.getqualifiedname,tests
tf.__main__.CategoryEncodingDistributionTest,tests
tf.make_parse_example_spec,tests
tf.deprecated_argument_lookup,tests
tf._create_pseudo_names,tests
tf.__main__.RaggedTensorClassMethodAsLayerTest,tests
tf.sparse_maximum,tests
tf.optional_has_value,tests
tf.get_config,tests
tf.is_inside_generated_code,tests
tf.has_verbosity,tests
tf._get_temp_dir,tests
tf._parse_slices,tests
tf.parse_tensor_name_with_slicing,tests
tf.__main__.BatchMatMulTwoTensorTest,tests
tf._assert_zero,tests
tf.mark_checked,tests
tf._wrap_into_factory,tests
tf.times,tests
tf.tensorflow.python.eager.function.ConcreteFunction,tests
tf.build,tests
tf.get_interpolation,tests
tf.ctc_loss_v2,tests
tf.is_oss,tests
tf.backend,tests
tf.__main__.CategoricalEncodingAdaptTest,tests
tf.unique_fn_name,tests
tf._apply_op_helper,tests
tf.assert_less,tests
tf.eigvals,tests
tf.lookup_table_export_v2,tests
tf._embedding_lookup_and_transform,tests
tf._should_record_summaries_v2,tests
tf.__main__.TestModelCloning,tests
tf.get,tests
tf.assert_rank,tests
tf.tensorflow.python.keras.losses.KLDivergence,tests
tf.square_eager_fallback,tests
tf.rejection_resample,tests
tf.shape,tests
tf._parse_service,tests
tf.gather_v2,tests
tf._check_state_shape,tests
tf._calculate_acceptance_probs_with_mixing,tests
tf._build_ragged_tensors,tests
tf._max,tests
tf.assert_no_legacy_layers,tests
tf._compute_colocation_summary_from_dict,tests
tf.depthwise_conv2d,tests
tf.snapshot_dataset,tests
tf.tensor_id,tests
tf.next_py,tests
tf.load_ast,tests
tf._get_default_replica_mode,tests
tf.dedent_block,tests
tf._registered_matmul,tests
tf.unwrap,tests
tf._eval_using_default_session,tests
tf._enable_mixed_precision_graph_rewrite_base,tests
tf.not_,tests
tf._py_list_pop,tests
tf.from_str,tests
tf.__main__.ResizingTest,tests
tf._max_eager_fallback,tests
tf.__main__.CategoryEncodingOutputTest,tests
tf.batch_scatter_update,tests
tf.__main__.TPUStrategyDistributionTest,tests
